Fecha,Maquina,s
18/10/2023 11:50,Maquina 2,1
18/10/2023 11:50,Maquina 2,5
18/10/2023 11:50,Maquina 2,3
18/10/2023 11:50,Maquina 2,1
18/10/2023 11:50,Maquina 1,0.933606
18/10/2023 11:51,Maquina 2,3
18/10/2023 11:51,Maquina 2,1
18/10/2023 11:51,Maquina 2,4
18/10/2023 11:51,Maquina 1,0.10613
18/10/2023 11:51,Maquina 1,2.525543
18/10/2023 11:51,Maquina 2,3
18/10/2023 11:51,Maquina 2,3
18/10/2023 11:51,Maquina 1,0.415365
18/10/2023 11:51,Maquina 2,1
18/10/2023 11:52,Maquina 2,5
18/10/2023 11:52,Maquina 1,0.138367
18/10/2023 11:52,Maquina 2,3
18/10/2023 11:52,Maquina 1,1.74524
18/10/2023 11:52,Maquina 1,0.327407
18/10/2023 11:52,Maquina 1,5.8624
18/10/2023 11:52,Maquina 2,2
18/10/2023 11:52,Maquina 1,4.813947
18/10/2023 11:52,Maquina 1,5.8799
18/10/2023 11:52,Maquina 1,3.577637
18/10/2023 11:52,Maquina 1,1.123163
18/10/2023 11:52,Maquina 2,3
18/10/2023 11:52,Maquina 1,5.105459
18/10/2023 11:52,Maquina 2,1
18/10/2023 11:52,Maquina 1,2.532001
18/10/2023 11:52,Maquina 1,0.243008
18/10/2023 11:53,Maquina 1,1.665023
18/10/2023 11:53,Maquina 1,1.504087
18/10/2023 11:53,Maquina 1,2.584264
18/10/2023 11:53,Maquina 2,2
18/10/2023 11:53,Maquina 1,7.466205
18/10/2023 11:53,Maquina 2,5
18/10/2023 11:53,Maquina 1,4.252928
18/10/2023 11:53,Maquina 2,5
18/10/2023 11:53,Maquina 2,4
18/10/2023 11:53,Maquina 1,0.412126
18/10/2023 11:53,Maquina 2,1
18/10/2023 11:53,Maquina 2,3
18/10/2023 11:54,Maquina 2,2
18/10/2023 11:54,Maquina 2,3
18/10/2023 11:54,Maquina 1,5.836997
18/10/2023 11:54,Maquina 1,0.363155
18/10/2023 11:54,Maquina 1,0.714661
18/10/2023 11:54,Maquina 2,3
18/10/2023 11:54,Maquina 2,2
18/10/2023 11:54,Maquina 1,1.77371
18/10/2023 11:54,Maquina 1,3.653419
18/10/2023 11:54,Maquina 1,1.264897
18/10/2023 11:54,Maquina 2,4
18/10/2023 11:54,Maquina 2,5
18/10/2023 11:55,Maquina 1,2.606803
18/10/2023 11:55,Maquina 2,2
18/10/2023 11:55,Maquina 2,1
18/10/2023 11:55,Maquina 1,0.496381
18/10/2023 11:55,Maquina 1,1.503822
18/10/2023 11:55,Maquina 2,3
18/10/2023 11:55,Maquina 1,0.834621
18/10/2023 11:55,Maquina 2,3
18/10/2023 11:55,Maquina 1,3.87526
18/10/2023 11:55,Maquina 1,3.261936
18/10/2023 11:55,Maquina 1,1.278675
18/10/2023 11:55,Maquina 1,2.375892
18/10/2023 11:55,Maquina 2,2
18/10/2023 11:55,Maquina 1,1.28273
18/10/2023 11:55,Maquina 2,2
18/10/2023 11:55,Maquina 1,2.565019
18/10/2023 11:56,Maquina 1,4.823704
18/10/2023 11:56,Maquina 2,2
18/10/2023 11:56,Maquina 1,0.880359
18/10/2023 11:56,Maquina 2,2
18/10/2023 11:56,Maquina 2,1
18/10/2023 11:56,Maquina 2,2
18/10/2023 11:56,Maquina 2,4
18/10/2023 11:56,Maquina 2,5
18/10/2023 11:56,Maquina 1,4.387113
18/10/2023 11:57,Maquina 1,7.763653
18/10/2023 11:57,Maquina 2,3
18/10/2023 11:57,Maquina 2,1
18/10/2023 11:57,Maquina 2,1
18/10/2023 11:57,Maquina 2,3
18/10/2023 11:57,Maquina 1,2.15859
18/10/2023 11:57,Maquina 1,0.254778
18/10/2023 11:57,Maquina 2,4
18/10/2023 11:57,Maquina 1,2.393457
18/10/2023 11:58,Maquina 2,4
18/10/2023 11:58,Maquina 2,3
18/10/2023 11:58,Maquina 1,1.18294
18/10/2023 11:58,Maquina 2,2
18/10/2023 11:58,Maquina 1,7.438948
18/10/2023 11:58,Maquina 2,3
18/10/2023 11:58,Maquina 2,2
18/10/2023 11:58,Maquina 1,1.76801
18/10/2023 11:58,Maquina 1,2.801643
18/10/2023 11:58,Maquina 2,2
18/10/2023 11:58,Maquina 1,0.70285
18/10/2023 11:59,Maquina 2,2
18/10/2023 11:59,Maquina 1,2.965959
18/10/2023 11:59,Maquina 1,0.833265
18/10/2023 11:59,Maquina 1,0.427835
18/10/2023 11:59,Maquina 1,4.918756
18/10/2023 11:59,Maquina 1,0.926621
18/10/2023 11:59,Maquina 1,0.66867
18/10/2023 12:00,Maquina 2,5
18/10/2023 12:00,Maquina 1,3.896436
18/10/2023 12:00,Maquina 1,0.53541
18/10/2023 12:00,Maquina 2,1
18/10/2023 12:00,Maquina 2,3
18/10/2023 12:00,Maquina 1,1.332407
18/10/2023 12:00,Maquina 1,0.261811
18/10/2023 12:00,Maquina 1,3.461793
18/10/2023 12:00,Maquina 1,0.482453
18/10/2023 12:01,Maquina 2,5
18/10/2023 12:01,Maquina 2,3
18/10/2023 12:01,Maquina 2,2
18/10/2023 12:01,Maquina 2,3
18/10/2023 12:01,Maquina 1,0.705058
18/10/2023 12:01,Maquina 2,1
18/10/2023 12:01,Maquina 1,7.75741
18/10/2023 12:01,Maquina 1,3.924165
18/10/2023 12:01,Maquina 1,1.641701
18/10/2023 12:02,Maquina 1,4.13611
18/10/2023 12:02,Maquina 2,2
18/10/2023 12:02,Maquina 2,3
18/10/2023 12:02,Maquina 1,3.999176
18/10/2023 12:02,Maquina 1,2.513656
18/10/2023 12:02,Maquina 2,3
18/10/2023 12:02,Maquina 1,1.305679
18/10/2023 12:02,Maquina 2,5
18/10/2023 12:02,Maquina 2,3
18/10/2023 12:02,Maquina 2,5
18/10/2023 12:02,Maquina 2,1
18/10/2023 12:03,Maquina 1,2.908506
18/10/2023 12:03,Maquina 1,3.60107
18/10/2023 12:03,Maquina 1,3.645138
18/10/2023 12:04,Maquina 2,3
18/10/2023 12:04,Maquina 1,0.220151
18/10/2023 12:04,Maquina 1,1.833718
18/10/2023 12:04,Maquina 1,2.156147
18/10/2023 12:04,Maquina 1,8.489892
18/10/2023 12:04,Maquina 2,1
18/10/2023 12:04,Maquina 1,4.590326
18/10/2023 12:04,Maquina 2,3
18/10/2023 12:04,Maquina 1,1.477053
18/10/2023 12:04,Maquina 1,0.74017
18/10/2023 12:04,Maquina 2,5
18/10/2023 12:04,Maquina 1,1.775618
18/10/2023 12:04,Maquina 1,0.332981
18/10/2023 12:04,Maquina 2,4
18/10/2023 12:05,Maquina 2,3
18/10/2023 12:05,Maquina 2,1
18/10/2023 12:05,Maquina 2,4
18/10/2023 12:05,Maquina 1,0.150547
18/10/2023 12:05,Maquina 2,1
18/10/2023 12:05,Maquina 1,5.877212
18/10/2023 12:05,Maquina 1,1.66362
18/10/2023 12:05,Maquina 2,5
18/10/2023 12:05,Maquina 2,2
18/10/2023 12:05,Maquina 2,2
18/10/2023 12:05,Maquina 1,3.570372
18/10/2023 12:05,Maquina 2,1
18/10/2023 12:05,Maquina 1,5.748372
18/10/2023 12:05,Maquina 1,0.978
18/10/2023 12:05,Maquina 2,4
18/10/2023 12:05,Maquina 1,4.465109
18/10/2023 12:06,Maquina 2,5
18/10/2023 12:06,Maquina 1,1.88951
18/10/2023 12:06,Maquina 2,2
18/10/2023 12:06,Maquina 2,2
18/10/2023 12:06,Maquina 1,1.842021
18/10/2023 12:06,Maquina 2,5
18/10/2023 12:06,Maquina 2,1
18/10/2023 12:06,Maquina 1,1.407306
18/10/2023 12:06,Maquina 1,1.72877
18/10/2023 12:07,Maquina 1,7.321136
18/10/2023 12:07,Maquina 1,0.409187
18/10/2023 12:07,Maquina 2,3
18/10/2023 12:07,Maquina 1,2.489328
18/10/2023 12:07,Maquina 2,3
18/10/2023 12:07,Maquina 1,1.804839
18/10/2023 12:07,Maquina 2,1
18/10/2023 12:08,Maquina 2,1
18/10/2023 12:08,Maquina 1,1.597034
18/10/2023 12:08,Maquina 2,2
18/10/2023 12:08,Maquina 2,2
18/10/2023 12:08,Maquina 1,1.2772
18/10/2023 12:08,Maquina 2,3
18/10/2023 12:08,Maquina 1,0.571217
18/10/2023 12:09,Maquina 1,3.828003
18/10/2023 12:09,Maquina 2,5
18/10/2023 12:09,Maquina 2,1
18/10/2023 12:09,Maquina 1,0.769007
18/10/2023 12:09,Maquina 1,7.964455
18/10/2023 12:09,Maquina 1,1.162855
18/10/2023 12:09,Maquina 1,6.242323
18/10/2023 12:09,Maquina 1,2.707009
18/10/2023 12:09,Maquina 1,1.759496
18/10/2023 12:09,Maquina 1,1.25519
18/10/2023 12:09,Maquina 1,1.546371
18/10/2023 12:10,Maquina 1,2.438707
18/10/2023 12:10,Maquina 1,1.67569
18/10/2023 12:10,Maquina 2,2
18/10/2023 12:10,Maquina 2,1
18/10/2023 12:10,Maquina 1,4.34787
18/10/2023 12:10,Maquina 2,2
18/10/2023 12:10,Maquina 1,5.621509
18/10/2023 12:10,Maquina 2,5
18/10/2023 12:10,Maquina 1,2.696223
18/10/2023 12:10,Maquina 1,2.350255
18/10/2023 12:10,Maquina 1,0.160099
18/10/2023 12:10,Maquina 1,0.938143
18/10/2023 12:11,Maquina 2,1
18/10/2023 12:11,Maquina 2,3
18/10/2023 12:11,Maquina 2,3
18/10/2023 12:11,Maquina 2,2
18/10/2023 12:11,Maquina 1,8.191687
18/10/2023 12:11,Maquina 2,2
18/10/2023 12:11,Maquina 2,2
18/10/2023 12:11,Maquina 1,3.709895
18/10/2023 12:11,Maquina 2,3
18/10/2023 12:11,Maquina 1,3.62885
18/10/2023 12:12,Maquina 1,0.477624
18/10/2023 12:12,Maquina 2,2
18/10/2023 12:12,Maquina 2,3
18/10/2023 12:12,Maquina 1,2.93793
18/10/2023 12:12,Maquina 2,2
18/10/2023 12:12,Maquina 1,2.56736
18/10/2023 12:12,Maquina 2,1
18/10/2023 12:12,Maquina 2,5
18/10/2023 12:12,Maquina 2,3
18/10/2023 12:13,Maquina 2,5
18/10/2023 12:13,Maquina 1,7.241429
18/10/2023 12:13,Maquina 2,5
18/10/2023 12:13,Maquina 1,3.748366
18/10/2023 12:13,Maquina 1,0.529133
18/10/2023 12:13,Maquina 1,0.36643
18/10/2023 12:13,Maquina 2,5
18/10/2023 12:13,Maquina 1,2.669481
18/10/2023 12:13,Maquina 2,2
18/10/2023 12:13,Maquina 1,0.681242
18/10/2023 12:13,Maquina 2,4
18/10/2023 12:13,Maquina 1,0.1446
18/10/2023 12:13,Maquina 2,5
18/10/2023 12:13,Maquina 1,0.33323
18/10/2023 12:14,Maquina 2,1
18/10/2023 12:14,Maquina 1,7.80033
18/10/2023 12:14,Maquina 2,1
18/10/2023 12:14,Maquina 2,2
18/10/2023 12:14,Maquina 2,5
18/10/2023 12:14,Maquina 2,1
18/10/2023 12:14,Maquina 2,2
18/10/2023 12:14,Maquina 2,1
18/10/2023 12:14,Maquina 1,2.876852
18/10/2023 12:14,Maquina 1,1.241405
18/10/2023 12:14,Maquina 1,0.631493
18/10/2023 12:15,Maquina 2,2
18/10/2023 12:15,Maquina 1,4.795506
18/10/2023 12:15,Maquina 1,2.202
18/10/2023 12:15,Maquina 1,0.221446
18/10/2023 12:15,Maquina 2,4
18/10/2023 12:15,Maquina 2,2
18/10/2023 12:15,Maquina 2,1
18/10/2023 12:15,Maquina 2,1
18/10/2023 12:15,Maquina 1,2.138073
18/10/2023 12:16,Maquina 1,1.191105
18/10/2023 12:16,Maquina 2,1
18/10/2023 12:16,Maquina 2,4
18/10/2023 12:16,Maquina 1,1.63787
18/10/2023 12:16,Maquina 1,1.47541
18/10/2023 12:16,Maquina 2,1
18/10/2023 12:16,Maquina 2,3
18/10/2023 12:16,Maquina 2,4
18/10/2023 12:16,Maquina 2,3
18/10/2023 12:16,Maquina 2,2
18/10/2023 12:16,Maquina 2,3
18/10/2023 12:17,Maquina 2,5
18/10/2023 12:17,Maquina 2,5
18/10/2023 12:17,Maquina 1,0.968869
18/10/2023 12:17,Maquina 2,3
18/10/2023 12:17,Maquina 1,2.605882
18/10/2023 12:17,Maquina 2,3
18/10/2023 12:17,Maquina 2,2
18/10/2023 12:17,Maquina 2,3
18/10/2023 12:17,Maquina 1,1.337199
18/10/2023 12:18,Maquina 1,2.302387
18/10/2023 12:18,Maquina 2,5
18/10/2023 12:18,Maquina 1,1.162432
18/10/2023 12:18,Maquina 1,1.779787
18/10/2023 12:18,Maquina 2,3
18/10/2023 12:18,Maquina 1,1.544553
18/10/2023 12:18,Maquina 1,2.836955
18/10/2023 12:18,Maquina 2,4
18/10/2023 12:18,Maquina 1,5.315706
18/10/2023 12:18,Maquina 1,1.120359
18/10/2023 12:18,Maquina 2,1
18/10/2023 12:19,Maquina 1,0.458152
18/10/2023 12:19,Maquina 2,3
18/10/2023 12:19,Maquina 1,0.521628
18/10/2023 12:19,Maquina 1,1.99183
18/10/2023 12:19,Maquina 2,4
18/10/2023 12:19,Maquina 2,4
18/10/2023 12:19,Maquina 2,5
18/10/2023 12:19,Maquina 2,3
18/10/2023 12:20,Maquina 2,5
18/10/2023 12:20,Maquina 2,3
18/10/2023 12:20,Maquina 2,1
18/10/2023 12:20,Maquina 1,3.82761
18/10/2023 12:20,Maquina 2,3
18/10/2023 12:20,Maquina 1,3.92052
18/10/2023 12:21,Maquina 2,4
18/10/2023 12:21,Maquina 2,5
18/10/2023 12:21,Maquina 2,1
18/10/2023 12:21,Maquina 1,2.635783
18/10/2023 12:21,Maquina 1,0.197756
18/10/2023 12:21,Maquina 2,3
18/10/2023 12:21,Maquina 1,0.110602
18/10/2023 12:21,Maquina 1,3.167704
18/10/2023 12:21,Maquina 1,1.429066
18/10/2023 12:22,Maquina 2,4
18/10/2023 12:22,Maquina 2,5
18/10/2023 12:22,Maquina 1,4.581285
18/10/2023 12:22,Maquina 2,2
18/10/2023 12:22,Maquina 1,1.531678
18/10/2023 12:22,Maquina 2,4
18/10/2023 12:22,Maquina 1,0.3926
18/10/2023 12:22,Maquina 1,2.387153
18/10/2023 12:22,Maquina 1,1.511892
18/10/2023 12:22,Maquina 2,2
18/10/2023 12:22,Maquina 1,1.817979
18/10/2023 12:23,Maquina 2,1
18/10/2023 12:23,Maquina 1,0.813928
18/10/2023 12:23,Maquina 2,1
18/10/2023 12:23,Maquina 2,1
18/10/2023 12:23,Maquina 1,4.163878
18/10/2023 12:23,Maquina 2,2
18/10/2023 12:23,Maquina 1,3.291212
18/10/2023 12:23,Maquina 1,2.7453
18/10/2023 12:23,Maquina 2,5
18/10/2023 12:23,Maquina 1,2.970879
18/10/2023 12:23,Maquina 2,4
18/10/2023 12:23,Maquina 2,1
18/10/2023 12:23,Maquina 2,1
18/10/2023 12:23,Maquina 1,2.58835
18/10/2023 12:24,Maquina 2,5
18/10/2023 12:24,Maquina 1,2.961304
18/10/2023 12:24,Maquina 2,1
18/10/2023 12:24,Maquina 1,3.515475
18/10/2023 12:24,Maquina 1,1.862097
18/10/2023 12:24,Maquina 2,3
18/10/2023 12:24,Maquina 1,3.895735
18/10/2023 12:24,Maquina 1,2.714084
18/10/2023 12:25,Maquina 2,4
18/10/2023 12:25,Maquina 1,1.269496
18/10/2023 12:25,Maquina 2,3
18/10/2023 12:25,Maquina 2,4
18/10/2023 12:25,Maquina 1,6.509019
18/10/2023 12:25,Maquina 2,5
18/10/2023 12:25,Maquina 1,3.553025
18/10/2023 12:25,Maquina 1,3.656374
18/10/2023 12:25,Maquina 2,5
18/10/2023 12:25,Maquina 2,4
18/10/2023 12:25,Maquina 1,1.118763
18/10/2023 12:25,Maquina 1,0.826851
18/10/2023 12:25,Maquina 2,4
18/10/2023 12:26,Maquina 2,5
18/10/2023 12:26,Maquina 2,5
18/10/2023 12:26,Maquina 1,2.997133
18/10/2023 12:26,Maquina 2,5
18/10/2023 12:26,Maquina 1,3.341885
18/10/2023 12:26,Maquina 1,1.843524
18/10/2023 12:26,Maquina 2,4
18/10/2023 12:26,Maquina 2,1
18/10/2023 12:26,Maquina 1,9.992757
18/10/2023 12:26,Maquina 2,3
18/10/2023 12:26,Maquina 2,1
18/10/2023 12:26,Maquina 1,1.168922
18/10/2023 12:27,Maquina 1,3.378435
18/10/2023 12:27,Maquina 1,0.362765
18/10/2023 12:27,Maquina 2,4
18/10/2023 12:27,Maquina 2,5
18/10/2023 12:27,Maquina 2,1
18/10/2023 12:27,Maquina 2,4
18/10/2023 12:27,Maquina 1,3.865511
18/10/2023 12:27,Maquina 1,2.754532
18/10/2023 12:27,Maquina 1,0.822933
18/10/2023 12:27,Maquina 2,1
18/10/2023 12:27,Maquina 1,0.771587
18/10/2023 12:27,Maquina 1,7.829951
18/10/2023 12:27,Maquina 2,3
18/10/2023 12:27,Maquina 1,4.314876
18/10/2023 12:27,Maquina 1,0.538762
18/10/2023 12:27,Maquina 2,5
18/10/2023 12:27,Maquina 2,1
18/10/2023 12:27,Maquina 2,3
18/10/2023 12:28,Maquina 1,1.67186
18/10/2023 12:28,Maquina 2,3
18/10/2023 12:28,Maquina 1,6.254615
18/10/2023 12:28,Maquina 2,4
18/10/2023 12:28,Maquina 1,0.605107
18/10/2023 12:28,Maquina 2,5
18/10/2023 12:28,Maquina 1,0.997675
18/10/2023 12:28,Maquina 2,2
18/10/2023 12:28,Maquina 1,0.295755
18/10/2023 12:28,Maquina 2,5
18/10/2023 12:28,Maquina 2,3
18/10/2023 12:28,Maquina 2,3
18/10/2023 12:28,Maquina 2,2
18/10/2023 12:28,Maquina 2,5
18/10/2023 12:28,Maquina 2,2
18/10/2023 12:28,Maquina 2,1
18/10/2023 12:28,Maquina 1,6.93105
18/10/2023 12:28,Maquina 1,2.137523
18/10/2023 12:29,Maquina 1,2.51045
18/10/2023 12:29,Maquina 2,2
18/10/2023 12:29,Maquina 2,5
18/10/2023 12:29,Maquina 1,2.466885
18/10/2023 12:29,Maquina 1,5.766292
18/10/2023 12:29,Maquina 1,2.27977
18/10/2023 12:29,Maquina 2,3
18/10/2023 12:29,Maquina 1,0.132601
18/10/2023 12:29,Maquina 2,4
18/10/2023 12:30,Maquina 1,3.395929
18/10/2023 12:30,Maquina 1,0.328882
18/10/2023 12:30,Maquina 1,3.46416
18/10/2023 12:30,Maquina 2,2
18/10/2023 12:30,Maquina 2,5
18/10/2023 12:30,Maquina 2,3
18/10/2023 12:30,Maquina 1,4.338195
18/10/2023 12:30,Maquina 1,3.708059
18/10/2023 12:30,Maquina 1,1.34648
18/10/2023 12:30,Maquina 1,0.680097
18/10/2023 12:30,Maquina 1,2.494074
18/10/2023 12:31,Maquina 2,5
18/10/2023 12:31,Maquina 2,1
18/10/2023 12:31,Maquina 1,7.768423
18/10/2023 12:31,Maquina 1,3.834749
18/10/2023 12:31,Maquina 2,5
18/10/2023 12:31,Maquina 2,5
18/10/2023 12:31,Maquina 2,1
18/10/2023 12:31,Maquina 1,2.691884
18/10/2023 12:31,Maquina 1,1.231833
18/10/2023 12:31,Maquina 1,0.99007
18/10/2023 12:31,Maquina 1,0.455913
18/10/2023 12:31,Maquina 2,2
18/10/2023 12:31,Maquina 2,2
18/10/2023 12:31,Maquina 2,1
18/10/2023 12:31,Maquina 2,1
18/10/2023 12:31,Maquina 2,3
18/10/2023 12:32,Maquina 1,0.480739
18/10/2023 12:32,Maquina 2,2
18/10/2023 12:32,Maquina 1,2.963526
18/10/2023 12:32,Maquina 2,3
18/10/2023 12:32,Maquina 1,4.970183
18/10/2023 12:32,Maquina 2,4
18/10/2023 12:32,Maquina 2,3
18/10/2023 12:32,Maquina 1,3.672172
18/10/2023 12:32,Maquina 2,5
18/10/2023 12:32,Maquina 1,5.785177
18/10/2023 12:32,Maquina 1,1.866646
18/10/2023 12:32,Maquina 2,4
18/10/2023 12:33,Maquina 1,7.512313
18/10/2023 12:33,Maquina 2,4
18/10/2023 12:33,Maquina 2,1
18/10/2023 12:33,Maquina 1,9.376948
18/10/2023 12:33,Maquina 2,4
18/10/2023 12:33,Maquina 2,3
18/10/2023 12:33,Maquina 1,5.752172
18/10/2023 12:33,Maquina 1,0.630455
18/10/2023 12:33,Maquina 2,5
18/10/2023 12:33,Maquina 2,1
18/10/2023 12:33,Maquina 1,2.837127
18/10/2023 12:33,Maquina 1,2.889365
18/10/2023 12:34,Maquina 2,5
18/10/2023 12:34,Maquina 1,1.887961
18/10/2023 12:34,Maquina 2,1
18/10/2023 12:34,Maquina 1,0.399085
18/10/2023 12:34,Maquina 2,3
18/10/2023 12:34,Maquina 1,0.788432
18/10/2023 12:34,Maquina 2,4
18/10/2023 12:34,Maquina 2,3
18/10/2023 12:34,Maquina 1,4.86493
18/10/2023 12:34,Maquina 1,1.469394
18/10/2023 12:34,Maquina 2,5
18/10/2023 12:34,Maquina 1,4.363295
18/10/2023 12:35,Maquina 2,3
18/10/2023 12:35,Maquina 2,1
18/10/2023 12:35,Maquina 1,7.682424
18/10/2023 12:35,Maquina 1,1.247429
18/10/2023 12:35,Maquina 2,3
18/10/2023 12:35,Maquina 2,5
18/10/2023 12:35,Maquina 1,3.821847
18/10/2023 12:35,Maquina 1,6.285289
18/10/2023 12:35,Maquina 1,0.312194
18/10/2023 12:36,Maquina 1,0.218085
18/10/2023 12:36,Maquina 2,4
18/10/2023 12:36,Maquina 1,2.338997
18/10/2023 12:36,Maquina 2,4
18/10/2023 12:36,Maquina 2,5
18/10/2023 12:36,Maquina 2,5
18/10/2023 12:36,Maquina 2,4
18/10/2023 12:36,Maquina 2,5
18/10/2023 12:36,Maquina 1,4.898514
18/10/2023 12:36,Maquina 2,4
18/10/2023 12:36,Maquina 1,1.172325
18/10/2023 12:36,Maquina 1,1.283479
18/10/2023 12:37,Maquina 1,7.223099
18/10/2023 12:37,Maquina 1,1.499523
18/10/2023 12:37,Maquina 1,2.829572
18/10/2023 12:37,Maquina 1,0.946503
18/10/2023 12:37,Maquina 2,5
18/10/2023 12:37,Maquina 2,4
18/10/2023 12:37,Maquina 2,5
18/10/2023 12:38,Maquina 1,5.871554
18/10/2023 12:38,Maquina 2,2
18/10/2023 12:38,Maquina 1,0.564365
18/10/2023 12:38,Maquina 2,4
18/10/2023 12:38,Maquina 2,1
18/10/2023 12:38,Maquina 1,0.323648
18/10/2023 12:38,Maquina 2,3
18/10/2023 12:38,Maquina 2,5
18/10/2023 12:38,Maquina 1,0.814124
18/10/2023 12:38,Maquina 2,4
18/10/2023 12:38,Maquina 1,0.213397
18/10/2023 12:38,Maquina 1,1.433246
18/10/2023 12:38,Maquina 2,3
18/10/2023 12:39,Maquina 1,1.74302
18/10/2023 12:39,Maquina 1,0.147459
18/10/2023 12:39,Maquina 2,5
18/10/2023 12:39,Maquina 2,2
18/10/2023 12:39,Maquina 2,2
18/10/2023 12:39,Maquina 2,4
18/10/2023 12:39,Maquina 1,6.776276
18/10/2023 12:39,Maquina 2,5
18/10/2023 12:39,Maquina 1,7.52853
18/10/2023 12:39,Maquina 2,3
18/10/2023 12:39,Maquina 2,5
18/10/2023 12:39,Maquina 2,3
18/10/2023 12:39,Maquina 1,5.681721
18/10/2023 12:39,Maquina 2,4
18/10/2023 12:39,Maquina 2,2
18/10/2023 12:39,Maquina 1,8.738744
18/10/2023 12:39,Maquina 1,3.41308
18/10/2023 12:39,Maquina 2,2
18/10/2023 12:39,Maquina 1,0.635307
18/10/2023 12:40,Maquina 2,1
18/10/2023 12:40,Maquina 2,1
18/10/2023 12:40,Maquina 1,0.982268
18/10/2023 12:40,Maquina 1,3.189797
18/10/2023 12:40,Maquina 2,3
18/10/2023 12:40,Maquina 2,2
18/10/2023 12:40,Maquina 2,5
18/10/2023 12:40,Maquina 1,0.173038
18/10/2023 12:40,Maquina 2,2
18/10/2023 12:40,Maquina 1,0.493698
18/10/2023 12:40,Maquina 1,3.194159
18/10/2023 12:40,Maquina 2,1
18/10/2023 12:40,Maquina 2,3
18/10/2023 12:40,Maquina 1,6.746156
18/10/2023 12:40,Maquina 1,7.960237
18/10/2023 12:41,Maquina 1,3.668319
18/10/2023 12:41,Maquina 2,3
18/10/2023 12:41,Maquina 1,9.819769
18/10/2023 12:41,Maquina 1,2.153773
18/10/2023 12:41,Maquina 1,1.418024
18/10/2023 12:41,Maquina 1,1.678109
18/10/2023 12:41,Maquina 2,4
18/10/2023 12:41,Maquina 1,0.372751
18/10/2023 12:41,Maquina 2,2
18/10/2023 12:41,Maquina 2,2
18/10/2023 12:41,Maquina 1,2.580649
18/10/2023 12:42,Maquina 1,1.167667
18/10/2023 12:42,Maquina 2,2
18/10/2023 12:42,Maquina 1,2.647953
18/10/2023 12:42,Maquina 2,2
18/10/2023 12:42,Maquina 2,4
18/10/2023 12:42,Maquina 2,2
18/10/2023 12:42,Maquina 1,1.38544
18/10/2023 12:42,Maquina 2,3
18/10/2023 12:42,Maquina 1,4.793323
18/10/2023 12:42,Maquina 1,3.58965
18/10/2023 12:43,Maquina 2,4
18/10/2023 12:43,Maquina 1,3.170987
18/10/2023 12:43,Maquina 1,0.167873
18/10/2023 12:43,Maquina 2,4
18/10/2023 12:43,Maquina 2,5
18/10/2023 12:43,Maquina 1,0.759073
18/10/2023 12:43,Maquina 2,1
18/10/2023 12:43,Maquina 2,3
18/10/2023 12:43,Maquina 1,1.315367
18/10/2023 12:43,Maquina 1,2.50348
18/10/2023 12:43,Maquina 2,5
18/10/2023 12:43,Maquina 2,2
18/10/2023 12:44,Maquina 1,3.583231
18/10/2023 12:44,Maquina 2,4
18/10/2023 12:44,Maquina 1,5.304718
18/10/2023 12:44,Maquina 1,2.771709
18/10/2023 12:44,Maquina 1,5.663525
18/10/2023 12:45,Maquina 2,2
18/10/2023 12:45,Maquina 1,0.94465
18/10/2023 12:45,Maquina 2,5
18/10/2023 12:45,Maquina 2,3
18/10/2023 12:45,Maquina 2,4
18/10/2023 12:45,Maquina 2,2
18/10/2023 12:45,Maquina 2,2
18/10/2023 12:45,Maquina 1,1.308
18/10/2023 12:45,Maquina 2,1
18/10/2023 12:45,Maquina 1,3.752116
18/10/2023 12:45,Maquina 2,3
18/10/2023 12:45,Maquina 1,2.625229
18/10/2023 12:45,Maquina 2,2
18/10/2023 12:46,Maquina 2,3
18/10/2023 12:46,Maquina 2,2
18/10/2023 12:46,Maquina 2,3
18/10/2023 12:46,Maquina 2,1
18/10/2023 12:46,Maquina 2,1
18/10/2023 12:46,Maquina 2,1
18/10/2023 12:46,Maquina 1,5.513698
18/10/2023 12:46,Maquina 1,0.893728
18/10/2023 12:46,Maquina 2,2
18/10/2023 12:46,Maquina 1,5.138115
18/10/2023 12:46,Maquina 1,1.169358
18/10/2023 12:47,Maquina 1,3.115364
18/10/2023 12:47,Maquina 2,3
18/10/2023 12:47,Maquina 2,2
18/10/2023 12:47,Maquina 1,1.791376
18/10/2023 12:47,Maquina 2,3
18/10/2023 12:47,Maquina 1,0.682087
18/10/2023 12:47,Maquina 1,0.955829
18/10/2023 12:47,Maquina 2,5
18/10/2023 12:48,Maquina 2,2
18/10/2023 12:48,Maquina 2,3
18/10/2023 12:48,Maquina 2,5
18/10/2023 12:48,Maquina 1,1.310435
18/10/2023 12:48,Maquina 1,8.22462
18/10/2023 12:48,Maquina 1,1.556095
18/10/2023 12:48,Maquina 1,1.580369
18/10/2023 12:48,Maquina 2,5
18/10/2023 12:49,Maquina 2,3
18/10/2023 12:49,Maquina 2,4
18/10/2023 12:49,Maquina 1,0.327937
18/10/2023 12:49,Maquina 2,4
18/10/2023 12:49,Maquina 2,4
18/10/2023 12:49,Maquina 2,2
18/10/2023 12:49,Maquina 1,9.567605
18/10/2023 12:49,Maquina 2,3
18/10/2023 12:49,Maquina 2,1
18/10/2023 12:49,Maquina 2,4
18/10/2023 12:49,Maquina 1,0.845864
18/10/2023 12:49,Maquina 2,3
