Time;Object;Staytime
18/10/2023 15:45:45;MAQUINA;0,210968
18/10/2023 15:46:02;MAQUINA;1,088951
18/10/2023 15:46:15;MAQUINA;3,395993
18/10/2023 15:46:20;MAQUINA;3,713998
18/10/2023 15:46:35;MAQUINA;1,842021
18/10/2023 15:46:51;MAQUINA;0,444500
18/10/2023 15:47:02;MAQUINA;6,363237
18/10/2023 15:47:50;MAQUINA;1,407306
18/10/2023 15:48:00;MAQUINA;1,072877
18/10/2023 15:48:12;MAQUINA;7,321136
18/10/2023 15:48:16;MAQUINA2;5,000000
18/10/2023 15:48:44;MAQUINA;2,286728
18/10/2023 15:48:50;MAQUINA;2,489328
18/10/2023 15:48:57;MAQUINA;2,108559
18/10/2023 15:49:10;MAQUINA;1,804839
18/10/2023 15:49:32;MAQUINA2;1,000000
18/10/2023 15:49:35;MAQUINA;8,871537
18/10/2023 15:49:46;MAQUINA;1,597034
18/10/2023 15:50:19;MAQUINA;4,783396
18/10/2023 15:50:36;MAQUINA;3,429302
18/10/2023 15:50:44;MAQUINA;1,027720
18/10/2023 15:51:02;MAQUINA;1,879751
18/10/2023 15:51:23;MAQUINA;0,571217
18/10/2023 15:51:31;MAQUINA;3,828003
18/10/2023 15:51:42;MAQUINA;0,172285
18/10/2023 15:52:02;MAQUINA;17,656663
18/10/2023 15:52:45;MAQUINA;0,769007
18/10/2023 15:52:56;MAQUINA;7,964455
18/10/2023 15:53:02;MAQUINA;1,162855
18/10/2023 15:53:15;MAQUINA;6,242323
18/10/2023 15:53:17;MAQUINA2;3,000000
18/10/2023 15:53:19;MAQUINA;1,759496
18/10/2023 15:53:20;MAQUINA;1,546371
18/10/2023 15:53:22;MAQUINA2;4,000000
18/10/2023 15:53:33;MAQUINA;2,438707
18/10/2023 15:53:36;MAQUINA2;4,000000
18/10/2023 15:54:03;MAQUINA;4,657101
18/10/2023 15:54:20;MAQUINA;5,284503
18/10/2023 15:54:25;MAQUINA;4,347870
18/10/2023 15:54:25;MAQUINA2;1,000000
18/10/2023 15:54:35;MAQUINA;2,855303
18/10/2023 15:54:36;MAQUINA;0,029543
18/10/2023 15:55:03;MAQUINA;2,696223
18/10/2023 15:55:04;MAQUINA;0,160099
18/10/2023 15:55:06;MAQUINA2;3,000000
18/10/2023 15:55:07;MAQUINA;0,938143
18/10/2023 15:55:49;MAQUINA2;3,000000
18/10/2023 15:55:49;MAQUINA;8,930500
18/10/2023 15:55:52;MAQUINA2;3,000000
18/10/2023 15:56:00;MAQUINA;3,163277
18/10/2023 15:56:29;MAQUINA;8,191687
18/10/2023 15:56:55;MAQUINA;3,451219
18/10/2023 15:57:01;MAQUINA;3,714888
18/10/2023 15:57:08;MAQUINA;3,709895
18/10/2023 15:57:11;MAQUINA;2,229522
18/10/2023 15:57:37;MAQUINA;3,062885
18/10/2023 15:57:53;MAQUINA;0,477624
18/10/2023 15:58:10;MAQUINA;3,962289
18/10/2023 15:58:16;MAQUINA;2,069481
18/10/2023 15:58:21;MAQUINA;2,093793
18/10/2023 15:58:28;MAQUINA;3,727530
18/10/2023 15:58:39;MAQUINA;2,056736
18/10/2023 15:59:10;MAQUINA;5,069175
18/10/2023 15:59:11;MAQUINA2;5,000000
18/10/2023 15:59:12;MAQUINA;1,631275
18/10/2023 15:59:17;MAQUINA;0,261428
18/10/2023 15:59:31;MAQUINA;7,241429
18/10/2023 15:59:36;MAQUINA2;5,000000
18/10/2023 15:59:50;MAQUINA;3,748366
18/10/2023 15:59:57;MAQUINA;0,529133
18/10/2023 15:59:59;MAQUINA;0,280219
